Track file,D:\My Documents\EthoVisionExperiments\Mark\Q40_0002\data\track_00299.trk
Object,0
Samples,98901
Injection #,1,
OF,3,
Rat ID,03NS,
Drug,Saline,
Lesion ,NMDA,
Body wt,363,
Group,NAc/Saline,
Test date,2012-01-12 09:15:00.000,yyyy-MM-dd HH:mm:ss
Experimenter,Amanda Toufeili,
Digitizing computer,Anna-2,
Scorer,Emma Mauti,
Study,Q40,
Comments,,
Observations,boards maybe on opposite tables,
Frame position,109136,
Status,Acquired,
Trial duration,0000:00:55:00.000,dd:HH:mm:ss
Tracking profile,OF3 352x240,
Arena,OF3 Jun11,
Track file,track_00299.trk,
Object,0,
Arena profile,OF3,
Start date & time,2012-01-19 11:30:04.187,yyyy-MM-dd HH:mm:ss
Stop date & time,2012-01-19 12:25:04.187,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,0,
Mobility high,0,
Movie file,of3 inj1 jan12_12 46SD 03NS 12SS mpeg2 Simplicity 352x240 1168rate.mpg,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,ZONES
85450,2851.15,20.87,27.58,277.00,-
85451,2851.18,20.87,27.58,302.00,-
85452,2851.22,20.87,27.58,275.00,-
85453,2851.25,20.11,27.51,281.00,-
85454,2851.28,20.11,27.51,287.00,-
85455,2851.32,20.11,27.51,290.00,-
85456,2851.35,20.11,27.51,253.00,-
85457,2851.38,20.87,27.58,287.00,-
85458,2851.42,20.87,27.58,276.00,-
85459,2851.45,20.87,27.58,298.00,-
85460,2851.48,20.11,27.51,275.00,-
85461,2851.52,20.04,26.67,259.00,-
85462,2851.55,20.11,27.51,277.00,-
85463,2851.58,20.87,27.58,282.00,-
85464,2851.62,20.93,28.43,277.00,-
85465,2851.65,20.87,27.58,264.00,-
85466,2851.68,20.93,28.43,275.00,-
85467,2851.72,20.93,28.43,302.00,-
85468,2851.75,20.87,27.58,293.00,-
85469,2851.78,20.93,28.43,298.00,-
85470,2851.82,20.87,27.58,305.00,-
85471,2851.85,20.93,28.43,298.00,-
85472,2851.89,20.93,28.43,310.00,-
85473,2851.92,20.93,28.43,307.00,-
85474,2851.95,20.93,28.43,290.00,-
85475,2851.99,20.93,28.43,293.00,-
85476,2852.02,20.93,28.43,295.00,-
85477,2852.05,20.93,28.43,310.00,-
85478,2852.09,20.93,28.43,297.00,-
85479,2852.12,20.17,28.36,284.00,-
85480,2852.15,20.17,28.36,293.00,-
85481,2852.18,20.17,28.36,282.00,-
85482,2852.22,20.17,28.36,295.00,-
85483,2852.25,20.17,28.36,293.00,-
85484,2852.28,20.17,28.36,302.00,-
85485,2852.32,20.17,28.36,297.00,-
85486,2852.35,20.11,27.51,289.00,-
85487,2852.39,20.17,28.36,291.00,-
85488,2852.42,20.17,28.36,287.00,-
85489,2852.45,19.41,28.29,254.00,-
85490,2852.49,20.17,28.36,277.00,-
85491,2852.52,20.17,28.36,284.00,-
85492,2852.55,19.41,28.29,273.00,-
85493,2852.59,20.11,27.51,315.00,-
85494,2852.62,19.34,27.44,268.00,-
85495,2852.65,20.17,28.36,289.00,-
85496,2852.69,20.17,28.36,299.00,-
85497,2852.72,20.17,28.36,298.00,-
85498,2852.75,20.17,28.36,285.00,-
85499,2852.79,20.17,28.36,273.00,-
85500,2852.82,20.11,27.51,268.00,-
85501,2852.85,20.11,27.51,267.00,-
85502,2852.89,20.93,28.43,286.00,-
85503,2852.92,20.93,28.43,256.00,-
85504,2852.95,20.93,28.43,253.00,-
85505,2852.99,21.70,28.49,240.00,-
85506,2853.02,21.70,28.49,263.00,-
85507,2853.05,22.46,28.56,264.00,-
85508,2853.09,22.39,27.72,252.00,-
85509,2853.12,22.39,27.72,256.00,-
85510,2853.15,22.32,26.88,258.00,-
85511,2853.19,22.32,26.88,264.00,-
85512,2853.22,22.32,26.88,269.00,-
85513,2853.25,22.32,26.88,282.00,-
85514,2853.29,22.25,26.04,283.00,-
85515,2853.32,22.25,26.04,294.00,-
85516,2853.35,22.25,26.04,273.00,-
85517,2853.39,22.32,26.88,289.00,-
85518,2853.42,22.25,26.04,277.00,-
85519,2853.45,22.32,26.88,292.00,-
85520,2853.49,22.32,26.88,301.00,-
85521,2853.52,22.25,26.04,292.00,-
85522,2853.55,22.25,26.04,303.00,-
85523,2853.59,22.25,26.04,309.00,-
85524,2853.62,22.25,26.04,315.00,-
85525,2853.65,22.95,25.26,329.00,-
85526,2853.69,22.95,25.26,325.00,-
85527,2853.72,22.95,25.26,330.00,-
85528,2853.75,22.95,25.26,329.00,-
85529,2853.79,22.95,25.26,322.00,-
85530,2853.82,22.87,24.42,325.00,-
85531,2853.85,22.87,24.42,321.00,-
85532,2853.89,22.95,25.26,331.00,-
85533,2853.92,22.87,24.42,324.00,-
85534,2853.95,22.87,24.42,329.00,-
85535,2853.99,22.87,24.42,336.00,-
85536,2854.02,22.87,24.42,325.00,-
85537,2854.05,22.80,23.58,318.00,-
85538,2854.09,22.87,24.42,324.00,-
85539,2854.12,22.87,24.42,328.00,-
85540,2854.15,22.80,23.58,324.00,-
85541,2854.19,22.04,23.51,334.00,-
85542,2854.22,22.04,23.51,330.00,-
85543,2854.25,22.04,23.51,318.00,-
85544,2854.29,22.04,23.51,320.00,-
85545,2854.32,22.80,23.58,324.00,-
85546,2854.35,22.72,22.74,322.00,-
85547,2854.39,22.72,22.74,317.00,-
85548,2854.42,22.72,22.74,308.00,-
85549,2854.45,22.72,22.74,318.00,-
85550,2854.49,22.72,22.74,315.00,-
85551,2854.52,22.72,22.74,312.00,-
85552,2854.55,22.80,23.58,321.00,-
85553,2854.59,22.72,22.74,323.00,-
85554,2854.62,22.72,22.74,315.00,-
85555,2854.65,22.72,22.74,333.00,-
85556,2854.69,22.72,22.74,323.00,-
85557,2854.72,22.72,22.74,324.00,-
85558,2854.75,22.80,23.58,322.00,-
85559,2854.79,22.72,22.74,328.00,-
85560,2854.82,22.72,22.74,322.00,-
85561,2854.85,22.72,22.74,321.00,-
85562,2854.89,22.72,22.74,321.00,-
85563,2854.92,22.80,23.58,338.00,-
85564,2854.95,22.80,23.58,330.00,-
85565,2854.99,22.80,23.58,329.00,-
85566,2855.02,22.80,23.58,322.00,-
85567,2855.05,22.80,23.58,321.00,-
85568,2855.09,22.04,23.51,328.00,-
85569,2855.12,22.80,23.58,321.00,-
85570,2855.16,22.80,23.58,326.00,-
85571,2855.19,22.80,23.58,320.00,-
85572,2855.22,22.04,23.51,322.00,-
85573,2855.26,22.04,23.51,332.00,-
85574,2855.29,22.04,23.51,324.00,-
85575,2855.32,22.04,23.51,324.00,-
85576,2855.36,22.04,23.51,317.00,-
85577,2855.39,22.04,23.51,326.00,-
85578,2855.42,22.04,23.51,328.00,-
85579,2855.45,22.04,23.51,318.00,-
85580,2855.49,22.80,23.58,318.00,-
85581,2855.52,22.80,23.58,318.00,-
85582,2855.55,22.80,23.58,324.00,-
85583,2855.59,22.04,23.51,330.00,-
85584,2855.62,21.96,22.66,326.00,-
85585,2855.66,22.04,23.51,321.00,-
85586,2855.69,22.04,23.51,325.00,-
85587,2855.72,22.04,23.51,314.00,-
85588,2855.76,22.04,23.51,332.00,-
85589,2855.79,21.27,23.44,341.00,-
85590,2855.82,21.27,23.44,331.00,-
85591,2855.86,21.27,23.44,336.00,-
85592,2855.89,21.27,23.44,333.00,-
85593,2855.92,21.27,23.44,329.00,-
85594,2855.95,21.27,23.44,330.00,-
85595,2855.99,21.27,23.44,332.00,-
85596,2856.02,21.27,23.44,336.00,-
85597,2856.06,21.27,23.44,336.00,-
85598,2856.09,21.35,24.28,325.00,-
85599,2856.12,21.27,23.44,325.00,-
85600,2856.16,21.35,24.28,319.00,-
85601,2856.19,21.35,24.28,325.00,-
85602,2856.22,21.35,24.28,318.00,-
85603,2856.26,21.35,24.28,311.00,-
85604,2856.29,21.35,24.28,309.00,-
85605,2856.32,21.35,24.28,309.00,-
85606,2856.36,21.35,24.28,305.00,-
85607,2856.39,20.58,24.21,313.00,-
85608,2856.42,20.51,23.36,308.00,-
85609,2856.46,21.35,24.28,324.00,-
85610,2856.49,20.58,24.21,307.00,-
85611,2856.52,20.58,24.21,320.00,-
85612,2856.56,20.58,24.21,303.00,-
85613,2856.59,20.51,23.36,296.00,-
85614,2856.62,20.51,23.36,290.00,-
85615,2856.66,20.58,24.21,299.00,-
85616,2856.69,20.58,24.21,303.00,-
85617,2856.72,21.35,24.28,289.00,-
85618,2856.76,21.35,24.28,274.00,-
85619,2856.79,21.35,24.28,260.00,-
85620,2856.82,22.18,25.19,269.00,-
85621,2856.86,22.18,25.19,259.00,-
85622,2856.89,22.18,25.19,258.00,-
85623,2856.92,22.18,25.19,286.00,-
85624,2856.96,22.18,25.19,277.00,-
85625,2856.99,22.18,25.19,277.00,-
85626,2857.02,22.11,24.35,277.00,-
85627,2857.06,22.11,24.35,265.00,-
85628,2857.09,22.11,24.35,286.00,-
85629,2857.12,22.11,24.35,268.00,-
85630,2857.16,22.04,23.51,278.00,-
85631,2857.19,22.04,23.51,286.00,-
85632,2857.22,21.27,23.44,281.00,-
85633,2857.26,21.20,22.59,267.00,-
85634,2857.29,21.20,22.59,266.00,-
85635,2857.32,21.20,22.59,280.00,-
85636,2857.36,21.27,23.44,280.00,-
85637,2857.39,21.27,23.44,257.00,-
85638,2857.42,21.20,22.59,265.00,-
85639,2857.46,21.20,22.59,260.00,-
85640,2857.49,22.04,23.51,264.00,-
85641,2857.52,22.04,23.51,244.00,-
85642,2857.56,22.04,23.51,245.00,-
85643,2857.59,22.04,23.51,244.00,-
85644,2857.62,22.04,23.51,224.00,-
85645,2857.66,22.04,23.51,240.00,-
85646,2857.69,22.04,23.51,227.00,-
85647,2857.72,22.04,23.51,220.00,-
85648,2857.76,22.04,23.51,238.00,-
85649,2857.79,22.11,24.35,217.00,-
85650,2857.82,22.04,23.51,225.00,-
85651,2857.86,22.04,23.51,217.00,-
